NearRank,RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,To_ID,From_ID,Total_Kilometers,Total_Minutes,From_Agency,From_Fire_Name,From_Latitude,From_Longitude,From_Hectares__Ha_,From_Stage_of_Control,From_Time_Zone,From_GlobalID,From_Start_Date,To_CUSTODIAN_ORG_DESCRIPTION,To_BUSINESS_CATEGORY_CLASS,To_BUSINESS_CATEGORY_DESCRIPTIO,To_OCCUPANT_TYPE_DESCRIPTION,To_SOURCE_DATA_ID,To_SUPPLIED_SOURCE_ID_IND,To_FACILITY_NAME,To_DESCRIPTION,To_PHYSICAL_ADDRESS,To_MAILING_ADDRESS,To_STREET_ADDRESS,To_POSTAL_CODE,To_LOCALITY,To_CONTACT_PHONE,To_CONTACT_EMAIL,To_CONTACT_FAX,To_WEBSITE_URL,To_IMAGE_URL,To_LATITUDE,To_LONGITUDE,To_KEYWORDS,To_DATE_UPDATED,To_SITE_GEOCODED_IND,To_RESPONDER_FACILITY_TYPE,To_RESPONDER_GROUP_TYPE,To_SE_ANNO_CAD_DATA,RouteLayerItemID,RouteLayerItemURL
1,Location 186 - Location 285,,,,,2941,353,19.51365702,21.76558762,bc,2023-G73106,55.9836,-121.675,2.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-01 20:55:00.000001,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2029,N,Moberly Lake Fire Dept,,"6492 Lakeshore Dr, Moberly Lake, BC","6492 Lakeshore Dr, Moberly Lake, BC",6492 Lakeshore Dr,,Moberly Lake,,,,,,55.8338005,-121.753651,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 187 - Location 550,,,,,2841,354,159.38016808,171.85237292,bc,2023-C51571,52.7728,-125.58,3350.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-12 00:54:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1890,N,Noosatsum Fire Dept,,"2644 Gibbs Rd, Hagensborg, BC","2644 Gibbs Rd, Hagensborg, BC",2644 Gibbs Rd,,Hagensborg,,,,,,52.3988459,-126.484069,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 189 - Location 490,,,,,1683,356,1.7329554,2.59957206,bc,2023-V53027,49.7122,-123.553,415.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-29 16:46:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1519,N,Howe Sound Pulp & Paper Fire Rescue,,"3838 Port Mellon Hwy, Port Mellon, BC","3838 Port Mellon Hwy, Port Mellon, BC",3838 Port Mellon Hwy,,Port Mellon,,,,,,49.5224936,-123.4905565,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 191 - Location 3,,,,,2263,359,28.61087085,26.00684488,bc,2023-G73406,55.6319,-121.428,1246.0,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-10-09 00:04:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2022,N,Chetwynd Fire Dept,,"5400 Hospital Rd NW, Chetwynd, BC","5400 Hospital Rd NW, Chetwynd, BC",5400 Hospital Rd NW,,Chetwynd,,,,,,55.6959314,-121.6382504,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 192 - Location 507,,,,,2989,363,178.45546752,258.84179695,bc,2023-G60666,55.9468,-124.545,166857.0,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-06-08 02:14:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 193 - Location 67,,,,,2237,364,7.28399295,22.46297785,bc,2023-V53043,49.8718,-123.952,2.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-29 20:35:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1562,N,Egmont Fire Hall,,"5592 Egmont Rd, Egmont, BC","5592 Egmont Rd, Egmont, BC",5592 Egmont Rd,,Egmont,,,,,,49.7490922,-123.9941474,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 194 - Location 84,,,,,2673,366,82.08772406,104.72015566,bc,2023-G43171,53.5489,-123.611,12.2,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-06 16:24:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1932,N,Prince George Fire Rescue Hall 3 Vanway,,"3778 Konrath Rd, Prince George, BC","3778 Konrath Rd, Prince George, BC",3778 Konrath Rd,,Prince George,,,,,,53.8607979,-122.8043613,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 195 - Location 133,,,,,2093,367,52.38748396,72.61019985,bc,2023-V31300,50.6978,-123.449,1915.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 22:48:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1725,N,Pemberton Meadows Fire Association,,"8751 Pemberton Meadows Rd, Pemberton Meadows, BC","8751 Pemberton Meadows Rd, Pemberton Meadows, BC",8751 Pemberton Meadows Rd,,Pemberton Meadows,,,,,,50.4412249,-122.9130246,fire; fire hall; fire station,2023-10-10 23:00:28,,HALL,FIRE,,,
1,Location 196 - Location 133,,,,,2093,368,40.48437735,54.75566901,bc,2023-V31726,50.7078,-123.316,258.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-15 21:24:00.000001,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1725,N,Pemberton Meadows Fire Association,,"8751 Pemberton Meadows Rd, Pemberton Meadows, BC","8751 Pemberton Meadows Rd, Pemberton Meadows, BC",8751 Pemberton Meadows Rd,,Pemberton Meadows,,,,,,50.4412249,-122.9130246,fire; fire hall; fire station,2023-10-10 23:00:28,,HALL,FIRE,,,
1,Location 197 - Location 209,,,,,2371,369,25.3848106,76.15397405,bc,2023-V33258,50.5959,-122.734,300.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-15 15:20:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1728,N,Birken Fire Hall,,"9223 Pemberton Portage Rd, Birken, BC","9223 Pemberton Portage Rd, Birken, BC",9223 Pemberton Portage Rd,,Birken,,,,,,50.4822161,-122.6081076,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 207 - Location 3,,,,,2263,384,64.3374867,70.54544231,bc,2023-G73192,55.4097,-121.185,17.0,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-09-08 20:11:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2022,N,Chetwynd Fire Dept,,"5400 Hospital Rd NW, Chetwynd, BC","5400 Hospital Rd NW, Chetwynd, BC",5400 Hospital Rd NW,,Chetwynd,,,,,,55.6959314,-121.6382504,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 208 - Location 479,,,,,1637,385,45.63547866,68.45793583,bc,2023-C33293,52.4193,-120.869,0.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-17 02:02:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1891,N,Horsefly Vol Fire Dept,,"3055 Boswell St, Horsefly, BC","3055 Boswell St, Horsefly, BC",3055 Boswell St,,Horsefly,,,,,,52.334778,-121.4161406,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 209 - Location 552,,,,,2849,386,2.88422794,4.32626902,bc,2023-V53405,49.9963,-124.759,1.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-08 16:32:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1598,N,Savary Island Vol Fire Hall West,,"1134 Vancouver Blvd, Savary Island, BC","1134 Vancouver Blvd, Savary Island, BC",1134 Vancouver Blvd,,Savary Island,,,,,,49.940665,-124.8598788,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 211 - Location 268,,,,,2885,389,51.70410841,52.5859654,bc,2023-V83463,50.4227,-126.416,0.01,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-11-02 19:44:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1676,N,Woss Fire Dept,,"4505 MacRae Dr, Woss, BC","4505 MacRae Dr, Woss, BC",4505 MacRae Dr,,Woss,,,,,,50.2123901,-126.6037488,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 212 - Location 293,,,,,1051,391,28.84387836,30.59372382,bc,2023-R33451,54.7039,-126.784,0.1,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-21 18:57:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1990,N,Telkwa Vol Fire Dept,,"1234 Hwy 16, Telkwa, BC","1234 Hwy 16, Telkwa, BC",1234 Hwy 16,,Telkwa,,,,,,54.7076566,-127.0580665,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 213 - Location 390,,,,,1405,392,25.80682617,27.25691431,bc,2023-C23452,52.0435,-121.702,2.13,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-27 23:22:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1872,N,150 Mile House Vol Fire Dept,,"3038 Pigeon Rd, 150 Mile House, BC","3038 Pigeon Rd, 150 Mile House, BC",3038 Pigeon Rd,,150 Mile House,,,,,,52.1055833,-121.9152222,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 214 - Location 182,,,,,2325,393,73.69813394,97.71381271,bc,2023-C23453,51.5977,-122.264,19.6,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-28 01:14:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1868,N,Chimney And Felker Lake Fire Dept,,"2622 Chimney Lake Rd, Chimney Lake, BC","2622 Chimney Lake Rd, Chimney Lake, BC",2622 Chimney Lake Rd,,Chimney Lake,,,,,,51.9294542,-121.9845747,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 215 - Location 390,,,,,1405,394,25.80682617,27.25691431,bc,2023-C23455,52.044,-121.701,0.04,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-28 20:02:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1872,N,150 Mile House Vol Fire Dept,,"3038 Pigeon Rd, 150 Mile House, BC","3038 Pigeon Rd, 150 Mile House, BC",3038 Pigeon Rd,,150 Mile House,,,,,,52.1055833,-121.9152222,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 216 - Location 390,,,,,1405,395,25.8430901,27.31130028,bc,2023-C23459,52.0394,-121.693,5.99,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-30 18:53:00.000001,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1872,N,150 Mile House Vol Fire Dept,,"3038 Pigeon Rd, 150 Mile House, BC","3038 Pigeon Rd, 150 Mile House, BC",3038 Pigeon Rd,,150 Mile House,,,,,,52.1055833,-121.9152222,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 217 - Location 390,,,,,1405,396,25.82260737,27.28058179,bc,2023-C23454,52.0428,-121.699,1.91,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-28 19:50:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1872,N,150 Mile House Vol Fire Dept,,"3038 Pigeon Rd, 150 Mile House, BC","3038 Pigeon Rd, 150 Mile House, BC",3038 Pigeon Rd,,150 Mile House,,,,,,52.1055833,-121.9152222,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 220 - Location 218,,,,,2395,400,141.6102923,178.51765434,bc,2023-G41560,53.4528,-124.214,1144.3,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-07-11 22:55:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1906,N,Bouchie Lake Fire Dept,,"2351 Centennial Rd, Bouchie Lake, BC","2351 Centennial Rd, Bouchie Lake, BC",2351 Centennial Rd,,Bouchie Lake,,,,,,53.0232778,-122.6028611,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 221 - Location 201,,,,,2339,401,28.78994233,22.02494498,bc,2023-G70644,55.3792,-120.083,4427.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-06-06 20:15:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2020,N,Tomslake And District  Fire Dept,,"15407 Tomslake Dr, Tomslake, BC","15407 Tomslake Dr, Tomslake, BC",15407 Tomslake Dr,,Tomslake,,,,,,55.5556238,-120.0838092,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 222 - Location 507,,,,,2989,402,226.01575048,285.54026691,bc,2023-G51614,55.5544,-125.128,5.8,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-13 00:15:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 223 - Location 508,,,,,2991,404,134.24010935,118.99371705,bc,2023-C53002,52.0622,-123.56,1235.3,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-28 23:26:00.000001,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1874,N,Williams Lake Fire Dept,,"230 Hodgson Rd, Williams Lake, BC","230 Hodgson Rd, Williams Lake, BC",230 Hodgson Rd,,Williams Lake,,,,,,52.1167778,-122.1322222,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 224 - Location 107,,,,,1931,406,22.31895211,17.14177646,bc,2023-V83246,49.7326,-125.802,0.01,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-13 22:51:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 225 - Location 515,,,,,3009,407,102.06024236,143.11288527,bc,2023-G41593,53.4824,-125.035,29.3,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-12 19:23:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1938,N,Saik'uz Fire Dept,,"530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC","530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC",530 Kenney Dam Rd,,Stony Creek Saik'uz IR,,,,,,53.9429514,-124.1090557,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 226 - Location 3,,,,,2263,408,41.80220934,26.27085176,bc,2023-G73347,55.7333,-122.261,15.0,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-09-22 22:59:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2022,N,Chetwynd Fire Dept,,"5400 Hospital Rd NW, Chetwynd, BC","5400 Hospital Rd NW, Chetwynd, BC",5400 Hospital Rd NW,,Chetwynd,,,,,,55.6959314,-121.6382504,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 227 - Location 479,,,,,1637,409,55.72338577,83.59106545,bc,2023-C31349,52.4453,-120.754,240.15,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-09 02:46:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1891,N,Horsefly Vol Fire Dept,,"3055 Boswell St, Horsefly, BC","3055 Boswell St, Horsefly, BC",3055 Boswell St,,Horsefly,,,,,,52.334778,-121.4161406,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 228 - Location 45,,,,,2601,410,12.43567572,9.94517969,bc,2023-G73243,55.7051,-120.346,0.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-13 20:52:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2025,N,Arras Volunteer Fire Dept,,"4235 Rd 208, South Dawson, BC","4235 Rd 208, South Dawson, BC",4235 Rd 208,,South Dawson,,,,,,55.7518409,-120.4616687,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 229 - Location 466,,,,,1151,411,61.86511834,80.22764941,bc,2023-G73301,56.0542,-122.322,1.0,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-09-17 18:09:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2033,N,Hudsons Hope Fire Dept,,"9904 Dudley Dr, Hudsons Hope, BC","9904 Dudley Dr, Hudsons Hope, BC",9904 Dudley Dr,,Hudsons Hope,,,,,,56.02601,-121.9138675,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 230 - Location 107,,,,,1931,413,79.32368858,89.53421431,bc,2023-V83127,49.6171,-125.607,0.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-02 20:40:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 231 - Location 9,,,,,2539,414,344.08495076,1190.22330637,bc,2023-V81802,50.4896,-125.384,90.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-17 19:15:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1177,N,Langley Township Fire Dept Hall 3 Aldergrove,,"26316 30A Ave, Langley, BC","26316 30A Ave, Langley, BC",26316 30A Ave,,Langley,,,,,,49.0573209,-122.4953096,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 233 - Location 467,,,,,1153,419,31.29493862,19.55104164,bc,2023-G80291,56.5112,-121.222,29505.9,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-05-13 23:03:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2041,N,Charlie Lake Vol Fire Dept,,"13065 Firehall Rd, Charlie Lake, BC","13065 Firehall Rd, Charlie Lake, BC",13065 Firehall Rd,,Charlie Lake,,,,,,56.2800847,-120.9620537,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 236 - Location 550,,,,,2841,424,171.46012299,189.97203511,bc,2023-C11158,52.9687,-125.56,4306.0,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-06 23:20:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1890,N,Noosatsum Fire Dept,,"2644 Gibbs Rd, Hagensborg, BC","2644 Gibbs Rd, Hagensborg, BC",2644 Gibbs Rd,,Hagensborg,,,,,,52.3988459,-126.484069,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
