From_ID,To_ID,NearRank,From_Agency,From_Fire_Name,From_Latitude,From_Longitude,From_Hectares__Ha_,From_Stage_of_Control,From_Time_Zone,From_GlobalID,From_Start_Date,To_CUSTODIAN_ORG_DESCRIPTION,To_BUSINESS_CATEGORY_CLASS,To_BUSINESS_CATEGORY_DESCRIPTIO,To_OCCUPANT_TYPE_DESCRIPTION,To_SOURCE_DATA_ID,To_SUPPLIED_SOURCE_ID_IND,To_FACILITY_NAME,To_DESCRIPTION,To_PHYSICAL_ADDRESS,To_MAILING_ADDRESS,To_STREET_ADDRESS,To_POSTAL_CODE,To_LOCALITY,To_CONTACT_PHONE,To_CONTACT_EMAIL,To_CONTACT_FAX,To_WEBSITE_URL,To_IMAGE_URL,To_LATITUDE,To_LONGITUDE,To_KEYWORDS,To_DATE_UPDATED,To_SITE_GEOCODED_IND,To_RESPONDER_FACILITY_TYPE,To_RESPONDER_GROUP_TYPE,To_SE_ANNO_CAD_DATA,Total_Kilometers
199,1863,1,bc,2023-G92729,59.2618,-122.485,125,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-08-13 23:08,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,52.75586786
202,1267,1,bc,2023-R11388,53.4616,-126.101,2779,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-09 19:24,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,66.16438229
203,2841,1,bc,2023-VA1381,53.0425,-126.331,40580,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-09 16:37,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1890,N,Noosatsum Fire Dept,,"2644 Gibbs Rd, Hagensborg, BC","2644 Gibbs Rd, Hagensborg, BC",2644 Gibbs Rd,,Hagensborg,,,,,,52.3988459,-126.484069,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,72.36890445
204,2841,1,bc,2023-VA1462,52.0616,-125.74,1708,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-10 3:20,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1890,N,Noosatsum Fire Dept,,"2644 Gibbs Rd, Hagensborg, BC","2644 Gibbs Rd, Hagensborg, BC",2644 Gibbs Rd,,Hagensborg,,,,,,52.3988459,-126.484069,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,63.18904147
205,2841,1,bc,2023-VA1638,52.7022,-126.499,3555,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-13 4:06,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1890,N,Noosatsum Fire Dept,,"2644 Gibbs Rd, Hagensborg, BC","2644 Gibbs Rd, Hagensborg, BC",2644 Gibbs Rd,,Hagensborg,,,,,,52.3988459,-126.484069,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,33.77114332
206,1927,1,bc,2023-R11378,54.342,-125.293,1400,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-09 16:48,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1970,N,Burns Lake Fire Dept,,"7 3rd Ave, Burns Lake, BC","7 3rd Ave, Burns Lake, BC",7 3rd Ave,,Burns Lake,,,,,,54.230184,-125.7644607,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,33.13149922
207,1927,1,bc,2023-R11274,54.4547,-125.276,428,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 15:28,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1970,N,Burns Lake Fire Dept,,"7 3rd Ave, Burns Lake, BC","7 3rd Ave, Burns Lake, BC",7 3rd Ave,,Burns Lake,,,,,,54.230184,-125.7644607,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,40.42000158
208,2989,1,bc,2023-G11532,54.9614,-122.622,1100,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-11 6:44,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,51.79083089
209,3009,1,bc,2023-G41307,53.591,-124.152,44641.7,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 23:25,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1938,N,Saik'uz Fire Dept,,"530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC","530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC",530 Kenney Dam Rd,,Stony Creek Saik'uz IR,,,,,,53.9429514,-124.1090557,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,39.27518498
210,3009,1,bc,2023-G41466,53.659,-123.784,262,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-10 4:28,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1938,N,Saik'uz Fire Dept,,"530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC","530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC",530 Kenney Dam Rd,,Stony Creek Saik'uz IR,,,,,,53.9429514,-124.1090557,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,38.17859437
214,2947,1,bc,2023-K21633,51.0035,-119.825,45613,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-13 3:52,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1818,N,Sun Peaks Vol Fire Dept,,"1220 Alpine Rd, Sun Peaks, BC","1220 Alpine Rd, Sun Peaks, BC",1220 Alpine Rd,,Sun Peaks,,,,,,50.8784653,-119.9072618,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,15.0633778
215,1945,1,bc,2023-R31585,55.0761,-126.766,520,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-12 6:15,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1998,N,Moricetown Fire Dept,,"202 Beaver Rd, Witset, BC","202 Beaver Rd, Witset, BC",202 Beaver Rd,,Witset,,,,,,55.0205217,-127.3317792,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,36.68943703
216,1945,1,bc,2023-R31465,55.3867,-126.721,639,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-10 4:10,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1998,N,Moricetown Fire Dept,,"202 Beaver Rd, Witset, BC","202 Beaver Rd, Witset, BC",202 Beaver Rd,,Witset,,,,,,55.0205217,-127.3317792,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,56.3392929
217,1191,1,bc,2023-R31391,55.6386,-126.734,3030,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-09 20:17,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2015,N,Kispiox Fire Dept,,"1400 Mary Blackwater Dr, Kispiox, BC","1400 Mary Blackwater Dr, Kispiox, BC",1400 Mary Blackwater Dr,,Kispiox,,,,,,55.3562069,-127.6909936,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,68.16534149
218,1863,1,bc,2023-G91741,59.4346,-123.67,0.5,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-07-16 1:20,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,89.35552552
219,1271,1,bc,2023-R41510,55.0779,-128.253,105,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-10 23:58,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2002,N,Gitwangak Fire Hall,,"220 Kitwanga West Rd, Gitwangak, BC","220 Kitwanga West Rd, Gitwangak, BC",220 Kitwanga West Rd,,Gitwangak,,,,,,55.1034332,-128.0688425,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,12.09610459
220,3009,1,bc,2023-G41569,53.675,-124.334,801.1,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-12 0:41,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1938,N,Saik'uz Fire Dept,,"530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC","530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC",530 Kenney Dam Rd,,Stony Creek Saik'uz IR,,,,,,53.9429514,-124.1090557,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,33.30192628
221,1693,1,bc,2023-G51564,54.5447,-125.033,6143.2,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-11 23:06,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1982,N,Fort St James Vol Fire Dept,,"374 Manson St, Fort St James, BC","374 Manson St, Fort St James, BC",374 Manson St,,Fort St James,,,,,,54.445157,-124.2563978,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,51.52430465
233,1927,1,bc,2023-R13124,54.4756,-125.179,280,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-09-02 20:19,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1970,N,Burns Lake Fire Dept,,"7 3rd Ave, Burns Lake, BC","7 3rd Ave, Burns Lake, BC",7 3rd Ave,,Burns Lake,,,,,,54.230184,-125.7644607,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,46.85455145
235,2841,1,bc,2023-C51562,52.5471,-124.74,6651.9,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-11 22:40,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1890,N,Noosatsum Fire Dept,,"2644 Gibbs Rd, Hagensborg, BC","2644 Gibbs Rd, Hagensborg, BC",2644 Gibbs Rd,,Hagensborg,,,,,,52.3988459,-126.484069,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,119.6534582
240,1379,1,bc,2023-R33460,54.7504,-127.263,0.01,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-30 22:19,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1994,N,Smithers Fire Dept,,"1445 Main St, Smithers, BC","1445 Main St, Smithers, BC",1445 Main St,,Smithers,,,,,,54.7822024,-127.1655837,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,7.19992207
241,1539,1,bc,2023-R21630,54.1202,-126.888,220,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-13 2:54,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1977,N,Houston Fire Dept,,"3382 11th St, Houston, BC","3382 11th St, Houston, BC",3382 11th St,,Houston,,,,,,54.3986072,-126.6476109,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,34.72394708
244,1267,1,bc,2023-R11725,53.5365,-126.631,330,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-07-15 20:41,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,78.4271741
248,1539,1,bc,2023-R21377,54.0454,-126.599,4762.24,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-09 1:15,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1977,N,Houston Fire Dept,,"3382 11th St, Houston, BC","3382 11th St, Houston, BC",3382 11th St,,Houston,,,,,,54.3986072,-126.6476109,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,39.44351628
249,2651,1,bc,2023-V83037,50.598,-126.042,53.2,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-29 19:58,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1707,N,Sayward Vol Fire Dept Hall 1,,"620 Kelsey Way, Sayward, BC","620 Kelsey Way, Sayward, BC",620 Kelsey Way,,Sayward,,,,,,50.3786464,-125.9593773,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,25.09432712
250,1931,1,bc,2023-V82990,49.9467,-125.776,80,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-28 17:53,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,26.88023364
252,3017,1,bc,2023-V83078,50.1434,-126.137,167.4,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-30 23:21,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1702,N,Sayward Vol Fire Dept Hall 2,,"1306 Sayward Rd, Sayward, BC","1306 Sayward Rd, Sayward, BC",1306 Sayward Rd,,Sayward,,,,,,50.3329616,-125.9182352,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,26.23291861
254,1191,1,bc,2023-R41659,55.7303,-127.27,278.1,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-13 21:17,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2015,N,Kispiox Fire Dept,,"1400 Mary Blackwater Dr, Kispiox, BC","1400 Mary Blackwater Dr, Kispiox, BC",1400 Mary Blackwater Dr,,Kispiox,,,,,,55.3562069,-127.6909936,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,49.40563938
255,1271,1,bc,2023-R42579,55.0593,-128.514,9.68,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-07 5:08,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2002,N,Gitwangak Fire Hall,,"220 Kitwanga West Rd, Gitwangak, BC","220 Kitwanga West Rd, Gitwangak, BC",220 Kitwanga West Rd,,Gitwangak,,,,,,55.1034332,-128.0688425,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,28.85009773
260,1863,1,bc,2023-G90810,57.651,-123.605,500,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-06-17 4:47,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,138.6346788
262,1927,1,bc,2023-R11277,54.4005,-125.469,6890,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 17:53,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1970,N,Burns Lake Fire Dept,,"7 3rd Ave, Burns Lake, BC","7 3rd Ave, Burns Lake, BC",7 3rd Ave,,Burns Lake,,,,,,54.230184,-125.7644607,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,27.00284797
263,1389,1,bc,2023-VA2327,51.4943,-126.633,1,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-30 3:57,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1885,N,Nuxalk Fire Hall,,"281 Omo-ten-kai St, Bella Coola, BC","281 Omo-ten-kai St, Bella Coola, BC",281 Omo-ten-kai St,,Bella Coola,,,,,,52.3697522,-126.7475504,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,97.72688366
264,2885,1,bc,2023-V82603,50.1955,-126.258,30,UC,PDT,{00000000-0000-0000-0000-000000000000},55:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1676,N,Woss Fire Dept,,"4505 MacRae Dr, Woss, BC","4505 MacRae Dr, Woss, BC",4505 MacRae Dr,,Woss,,,,,,50.2123901,-126.6037488,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,24.75627198
265,1539,1,bc,2023-R21178,54.3053,-126.761,1444.72,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-07 6:17,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1977,N,Houston Fire Dept,,"3382 11th St, Houston, BC","3382 11th St, Houston, BC",3382 11th St,,Houston,,,,,,54.3986072,-126.6476109,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,12.73674579
266,1931,1,bc,2023-V83080,49.9382,-125.742,8.18,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-30 23:44,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,28.10754578
267,1325,1,bc,2023-V83128,49.5076,-125.573,1217.1,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-02 20:41,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1530,N,Cumberland Fire Dept,,"4724 Cumberland Rd, Cumberland, BC","4724 Cumberland Rd, Cumberland, BC",4724 Cumberland Rd,,Cumberland,,,,,,49.624352,-125.0267528,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,41.5929112
268,2841,1,bc,2023-V93289,51.7312,-125.802,433,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-16 19:30,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1890,N,Noosatsum Fire Dept,,"2644 Gibbs Rd, Hagensborg, BC","2644 Gibbs Rd, Hagensborg, BC",2644 Gibbs Rd,,Hagensborg,,,,,,52.3988459,-126.484069,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,87.78761226
270,2651,1,bc,2023-V83039,50.611,-126.112,1.2,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-29 20:06,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1707,N,Sayward Vol Fire Dept Hall 1,,"620 Kelsey Way, Sayward, BC","620 Kelsey Way, Sayward, BC",620 Kelsey Way,,Sayward,,,,,,50.3786464,-125.9593773,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,28.02279427
271,1267,1,bc,2023-R13068,53.4286,-126.94,1.1,OC,PDT,{00000000-0000-0000-0000-000000000000},25:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,101.6722959
273,1927,1,bc,2023-R11244,54.2352,-125.643,8044,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 4:05,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1970,N,Burns Lake Fire Dept,,"7 3rd Ave, Burns Lake, BC","7 3rd Ave, Burns Lake, BC",7 3rd Ave,,Burns Lake,,,,,,54.230184,-125.7644607,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,7.94114186
274,1267,1,bc,2023-R21234,54.0151,-126.384,6758,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 2:37,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,40.26010549
275,1931,1,bc,2023-V83063,49.7156,-125.92,0.75,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-30 1:50,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,11.69707242
278,2841,1,bc,2023-VA1335,52.819,-126.649,2337.6,UC,PDT,{00000000-0000-0000-0000-000000000000},38:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1890,N,Noosatsum Fire Dept,,"2644 Gibbs Rd, Hagensborg, BC","2644 Gibbs Rd, Hagensborg, BC",2644 Gibbs Rd,,Hagensborg,,,,,,52.3988459,-126.484069,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,48.06985041
283,1267,1,bc,2023-R23113,53.661,-126.793,0.01,OC,PDT,{00000000-0000-0000-0000-000000000000},39:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,78.46040663
286,2841,1,bc,2023-C52978,51.5811,-125.082,16842,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-08-27 21:21,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1890,N,Noosatsum Fire Dept,,"2644 Gibbs Rd, Hagensborg, BC","2644 Gibbs Rd, Hagensborg, BC",2644 Gibbs Rd,,Hagensborg,,,,,,52.3988459,-126.484069,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,132.4920181
287,1941,1,bc,2023-VA3107,52.9268,-127.177,48.1,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-01 21:02,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1887,N,Bella Coola Vol Fire Dept,,"613 Cliff St, Bella Coola, BC","613 Cliff St, Bella Coola, BC",613 Cliff St,,Bella Coola,,,,,,52.3717676,-126.757344,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,67.98000895
288,2237,1,bc,2023-V53186,49.8224,-123.812,0.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-08 1:31,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1562,N,Egmont Fire Hall,,"5592 Egmont Rd, Egmont, BC","5592 Egmont Rd, Egmont, BC",5592 Egmont Rd,,Egmont,,,,,,49.7490922,-123.9941474,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,15.44541451
292,1267,1,bc,2023-R13032,53.6694,-126.291,2,OC,PDT,{00000000-0000-0000-0000-000000000000},11:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,52.18081065
293,1863,1,bc,2023-G93417,58.8848,-125.261,0.5,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-12 22:31,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,147.5946997
294,2393,1,bc,2023-G90981,59.1395,-127.65,22393.5,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-06-29 1:18,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2044,N,Dease Lake Fire Dept,,"63 Stikine Ave, Dease Lake, BC","63 Stikine Ave, Dease Lake, BC",63 Stikine Ave,,Dease Lake,,,,,,58.435846,-129.9903625,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,156.3867357
